RunNumber,Livetime
18614,16743.9
18616,18695.8
18617,21576.8
18618,21574.9
18619,14917.6
18620,5895.27
18621,21584.9
18622,21579.6
18623,21587.8
18624,21575.2
18625,21582.9
18626,21577.5
18627,18276.3
18628,21577.3
18629,5689.82
18630,21583.1
18636,21583.9
18637,21581.5
18638,21435.8
18639,17795.0
18640,7364.0
18648,21582.8
18649,21584.5
18650,21571.6
18651,21582.4
18653,21582.6
18654,21585.5
18655,21583.9
18656,21576.7
18657,21576.8
18658,21587.0
18659,21571.8
18661,21586.7
18662,21582.4
18663,21578.6
18664,21574.1
18665,21588.3
18666,21576.8
18667,21583.0
18668,21582.6
18669,21588.2
18670,21578.8
18671,21583.3
18672,7469.89
18677,21582.1
18678,21587.1
18679,21581.2
18680,21578.4
18681,21583.1
18682,21585.5
18683,21574.5
18684,21584.0
18685,21577.9
18686,21590.8
18687,17940.1
18688,21577.0
18689,21580.4
18690,21577.0
18691,21585.1
18692,21584.7
18693,21587.2
18694,21586.0
18695,21582.3
18696,21586.5
18697,21588.0
18698,21577.0
18699,21574.0
18700,21579.9
18701,21557.6
18702,21582.1
18703,19852.0
18707,21586.1
18708,21588.0
18709,21586.4
18711,21581.7
18712,21582.0
18713,19182.0
18714,21579.8
18715,21587.7
18716,21585.3
18717,21577.4
18718,21575.6
18719,9755.4
18721,21748.6
18722,50587.1
18723,21569.6
18724,21575.7
18725,21580.5
18726,3215.54
18727,10154.6
18728,15940.2
18729,21583.6
18730,21583.6
18731,21581.3
18732,21586.5
18733,21585.5
18734,21587.4
18735,21582.0
18736,21585.5
18737,21581.8
18738,21575.8
18739,17261.2
18742,21584.0
18743,21587.9
18744,14583.6
18745,21587.5
18746,1211.1
18747,21590.6
18748,21580.7
18749,21577.5
18750,21582.6
18751,21582.0
18752,21572.8
18754,21571.0
18755,21582.2
18756,21588.2
18757,21589.5
18758,21583.0
18759,21579.6
18760,21572.9
18761,21585.9
18762,4973.35
18763,21588.2
18764,21582.5
18765,6713.3
18768,21585.1
18769,21584.5
18770,21582.5
18771,1436.61
18772,21576.3
18773,21588.3
18774,21578.8
18775,18492.9
18776,21576.1
18777,21579.9
18778,21585.5
18779,21577.9
18780,20395.0
18785,21586.0
18786,21584.8
18787,21583.5
18788,21585.9
18789,21581.8
18790,21581.6
18791,21580.5
18792,21582.3
18793,21579.4
18795,21570.6
18796,21582.5
18797,7180.03
18801,21571.8
18802,21574.2
18803,21577.8
18804,21588.5
18806,21582.0
18807,21582.4
18808,21587.3
18809,21576.6
18810,21585.4
18811,6698.45
18812,21584.5
18813,21588.9
18814,21587.9
18815,21588.9
18817,21584.7
18818,21585.7
18819,21585.1
18820,21583.9
18821,21587.7
18822,21581.6
18823,15230.4
18825,21587.7
18826,21573.3
18827,21578.4
18828,3659.55
18829,21574.0
18830,1394.68
18831,5437.98
18832,2458.16
18833,21589.9
18834,16471.3
18837,9972.71
18844,21587.3
18845,21576.9
18847,1806.44
18848,4076.11
18855,8681.8
18868,21579.0
18869,21576.3
18870,21579.3
18871,6101.08
18872,21586.5
18873,21587.8
18874,21583.5
18875,21581.0
18876,21573.4
18877,21580.7
18878,21573.9
18879,21583.2
18880,21584.5
18881,21576.4
18882,21585.2
18883,21580.9
18884,21587.2
18885,21572.3
18886,21582.5
18887,21580.4
18888,16323.1
18892,21581.7
18893,12787.6
18896,21581.8
18897,21572.8
18898,9454.02
18899,21584.0
18900,21579.2
18901,21583.7
18904,21581.7
18905,21584.7
18906,21586.7
18907,21581.0
18908,21572.5
18909,21581.8
18911,21588.4
18912,21588.9
18913,21583.7
18914,21587.1
18915,21572.9
18916,21584.3
18917,21582.2
18918,21582.3
18920,21582.8
18921,21584.1
18922,21586.4
18923,21581.4
18924,21581.6
18925,12185.6
18929,21581.9
18930,21585.2
18931,21579.6
18933,21588.1
18934,21586.4
18936,21584.3
18937,21583.7
18938,21577.0
18939,21584.3
18940,21582.4
18941,21581.1
18942,21581.8
18943,21577.6
18944,21583.5
18945,21577.8
18946,21585.0
18947,21586.2
18948,21580.0
18949,21585.5
18950,17752.4
18951,21581.4
18952,21576.0
18953,21584.0
18954,5474.19
18955,21584.9
18956,21581.3
18957,21584.9
18958,18278.0
18962,6221.33
18964,21584.2
18965,21566.1
18966,21581.2
18967,21579.3
18968,21583.5
18969,21577.5
18970,21580.0
18971,21582.6
18972,21572.5
18973,21583.2
18974,21579.8
18975,5612.14
18976,21586.2
18977,21585.0
18978,21580.4
18979,21580.6
18980,21584.6
18981,21583.6
18982,19316.6
18983,21575.8
18984,21582.7
18985,3794.43
18986,21584.4
18987,20939.6
18988,21582.7
18989,21583.4
18990,20762.4
18994,21576.3
18995,21581.7
18996,21582.9
18997,21564.0
18998,6078.59
18999,21577.9
19000,21578.0
19001,21576.7
19002,21579.1
19004,21575.3
19005,21575.3
19006,21584.0
19007,18849.9
19008,21580.5
19009,21586.9
19010,21575.5
19011,21589.0
19012,21581.8
19013,21587.5
19014,21587.9
19015,13621.3
19016,21585.5
19017,2670.38
19018,11631.0
19019,21576.3
19020,21577.0
19021,21578.8
19023,21575.3
19024,21583.1
19025,19033.3
19030,13813.3
19031,21585.5
19032,21580.5
19033,3484.0
19034,21579.2
19035,6618.26
19036,12434.2
19038,45908.5
19040,21581.6
19041,21572.7
19042,21587.8
19043,21581.6
19044,21579.9
19045,21576.3
19046,21578.6
19047,21570.1
19048,21584.4
19050,21588.7
19051,14506.1
19052,21582.6
19053,21585.4
19055,21581.0
19056,21584.8
19057,21577.5
19058,8694.27
19062,21586.1
19063,21589.3
19064,21588.1
19067,2275.88
19068,9117.24
19069,21583.4
19070,21589.1
19071,21581.8
19072,10532.3
19077,21584.9
19079,21586.6
19080,21583.1
19081,21583.3
19082,21582.4
19083,21581.5
19084,21579.3
19086,21587.3
19087,21565.8
19088,21584.9
19090,21583.5
19091,21588.6
19092,21583.1
19093,15309.9
19095,21581.2
19096,21578.3
19097,21581.3
19099,4563.19
19100,21576.6
19102,21581.6
19103,3860.83
19104,21580.4
19106,21577.7
19107,15330.3
19110,21576.4
19111,21588.1
19112,21579.5
19113,21581.2
19114,21580.1
19115,21585.2
19116,21587.8
19117,21583.7
19119,21577.2
19120,21578.4
19122,21585.4
19123,21584.9
19124,21581.0
19125,21581.9
19126,21586.7
19128,21577.7
19129,21573.1
19130,21584.8
19131,21581.5
19133,8878.66
19136,21575.3
19137,21578.1
19138,21580.1
19139,7820.96
19142,21586.7
19143,21586.0
19144,21589.4
19145,21587.6
19147,21575.4
19148,21581.2
19149,21587.9
19150,21585.6
19151,21579.9
19152,21583.6
19153,21572.6
19154,21581.7
19155,21578.7
19156,21581.6
19157,21584.5
19158,17068.9
19160,21584.5
19161,21582.6
19162,21580.7
19163,3615.35
19164,21577.7
19165,21584.5
19166,21586.4
19167,21577.4
19168,12825.5
19170,21581.5
19171,21580.1
19172,21587.3
19173,21581.4
19174,21581.7
19175,21580.4
19176,21581.0
19177,21588.3
19178,21583.9
19179,21573.8
19180,21587.3
19181,21587.4
19182,10370.0
19183,21588.7
19184,21584.3
19185,21569.4
19186,21572.2
19187,5685.72
19189,21588.6
19190,21572.0
19191,21585.8
19192,21585.0
19193,21585.9
19194,21575.1
19195,21585.1
19196,16594.9
19197,21581.9
19198,21585.4
19199,17958.3
19206,21583.7
19207,21190.6
19209,7739.33
19210,21582.6
19211,8420.79
19212,21575.0
19213,21588.6
19214,21586.5
19215,21588.1
19216,21576.6
19217,21585.7
19218,22249.6
19219,21580.8
19220,21578.8
19221,21586.3
19222,21585.8
19223,21586.2
19224,21571.1
19225,21579.3
19226,21570.3
19227,21568.0
19228,21589.0
19229,21569.0
19230,21586.3
19231,14929.4
19232,21587.9
19233,21582.7
19234,17705.1
19236,21584.8
19237,21584.6
19238,21583.6
19239,1501.77
19240,21587.0
19242,21584.1
19245,21582.3
19246,20111.2
19248,9858.39
19249,21583.4
19250,21572.1
19251,21586.7
19252,21582.5
19253,21579.8
19254,21578.4
19255,21568.7
19256,2811.71
19257,21583.3
19258,21576.0
19259,21575.3
19260,21576.7
19261,21570.3
19262,21580.6
19264,21577.8
19265,21581.5
19266,21580.0
19267,21585.5
19268,21583.9
19269,21572.1
19270,19220.9
19279,21585.6
19280,1372.74
19281,21578.4
19282,21584.4
19283,21574.8
19285,3595.96
19286,21586.4
19287,21584.7
19288,18931.7
19290,21574.5
19291,21583.7
19292,21582.1
19293,19404.7
19294,21587.5
19295,21583.6
19298,21580.3
19299,21586.7
19300,21580.9
19301,21578.8
19302,21589.5
19303,4233.77
19304,21581.0
19305,21587.1
19306,12927.6
19309,21577.0
19310,21585.4
19311,21587.8
19312,21589.8
19314,12015.0
19316,21578.2
19317,21585.9
19318,15185.2
19321,21570.1
19322,21586.9
19323,21579.0
19324,21580.1
19325,21580.7
19326,21587.2
19327,21565.1
19328,21582.2
19329,21580.5
19330,21580.3
19331,21583.6
19332,2856.78
19333,5849.6
19334,21576.9
19338,21579.6
19339,21584.6
19340,21585.8
19341,17277.8
19342,6890.79
19345,12258.6
19346,21582.1
19347,21589.0
19348,21589.4
19349,21579.8
19350,21581.8
19351,21585.4
19352,21574.5
19353,21588.8
19354,21578.9
19355,21582.3
19363,21585.2
19365,21579.0
19382,21584.3
19383,21580.3
19384,21576.9
19385,21584.7
19386,21577.9
19387,4053.98
19388,5191.51
19389,21573.9
19390,21582.8
19391,21586.9
19392,21581.5
19393,17647.2
19394,21572.7
19395,21580.9
19396,2095.73
19397,21584.6
19398,21583.5
19399,21587.6
19400,21589.2
19401,21584.8
19402,21587.4
19403,21584.7
19405,21575.5
19406,21586.6
19410,21580.3
19411,21568.6
19413,21575.7
19414,21580.3
19415,7996.29
19424,6759.8
19447,2100.68
19448,4436.65
19456,1395.59
19467,21569.8
19469,21571.3
19472,21582.3
19473,21582.7
19474,2944.97
19476,14238.4
19497,21575.0
19499,21586.2
19501,21580.4
19502,21580.9
19503,21579.3
19504,21582.4
19516,6764.52
19526,12837.8
19527,6077.33
19528,21586.5
19529,21578.7
19530,21587.5
19531,21565.6
19532,21585.0
19534,8756.73
19557,5708.49
19580,21580.6
19586,21579.0
19587,21584.2
19588,21587.0
19593,9228.96
19612,21576.9
19613,21589.9
19615,21586.6
19630,21581.7
19631,21575.8
19632,21582.4
19633,21584.9
19634,13706.5
19636,21583.3
19637,16789.3
19638,21583.4
19640,21568.6
19641,21579.9
19642,21577.4
19643,21582.5
19645,16818.8
19646,7058.59
19647,21577.6
19648,21588.4
19649,21566.7
19650,21584.4
19651,21574.1
19652,21587.0
19653,21577.6
19654,21585.8
19655,21576.5
19656,21572.6
19657,21588.9
19658,21574.7
19659,21588.2
19660,21579.1
19661,21585.4
19662,10596.9
19666,21584.0
19667,21582.7
19668,21582.3
19669,21570.5
19677,21577.1
19678,21584.9
19679,21568.7
19680,21580.2
19681,21580.2
19682,11584.4
19684,17077.7
19685,21576.1
19686,21589.3
19687,14806.5
19691,21582.4
19692,21579.1
19696,21574.9
19697,21581.6
19698,21570.1
19704,21579.0
19707,21581.2
19708,21579.6
19709,21576.4
19710,21583.2
19711,21579.6
19712,17957.3
19714,20757.5
19715,21582.7
19716,21585.3
19717,21570.6
19718,21576.3
19719,15854.1
19720,21588.7
19721,21584.1
19722,21579.8
19723,21586.5
19724,21582.4
19725,21581.7
19726,21586.8
19727,21585.8
19728,21583.9
19729,21576.8
19730,21585.1
19731,21576.2
19734,21584.0
19735,12914.5
19752,21582.9
19753,21581.4
19760,899.669
19761,11743.9
19762,21569.7
19764,18705.4
19766,21584.9
19767,21578.5
19768,10746.6
19773,21578.6
19774,21583.6
19775,11380.5
19777,21575.9
19778,21579.8
19780,21576.3
19781,12934.7
19783,21573.9
19784,21585.5
19785,21582.5
19786,21586.4
19787,21578.1
19788,21580.1
19789,21587.1
19791,21583.5
19793,21576.2
19794,21586.9
19805,20658.5
19806,20318.9
19807,19775.4
19809,21584.1
19810,21570.2
19811,21573.2
19812,21582.1
19813,5286.18
19817,21585.4
19818,21583.9
19821,5883.62
19823,21583.1
19824,1421.46
19825,21580.0
19826,21582.4
19827,21584.5
19828,11189.1
19830,21588.8
19831,10302.6
19832,21583.9
19833,21583.8
19834,8440.78
19838,21585.3
19839,21584.5
19841,21582.8
19842,21575.1
19843,13592.0
19844,21586.0
19845,21579.2
19846,21585.2
19848,2101.74
19849,21584.5
19850,21573.7
19851,21586.8
19852,21565.3
19853,21585.8
19854,6285.64
19857,21588.0
19858,21577.4
19859,21582.6
19860,7283.16
19881,21579.6
19882,21572.6
19883,20606.9
19885,21583.7
19886,21587.3
19887,21580.9
19888,21569.4
19889,1446.9
19898,21581.5
19899,21579.0
19900,21589.1
19901,21590.6
19902,21586.4
19903,21577.3
19904,21588.9
19905,9299.53
20147,21588.8
20148,21583.4
20149,21587.2
20153,21589.6
20154,15705.1
20155,21579.5
20156,21587.4
20157,21587.8
20159,21586.5
20160,4616.8
20161,21583.1
20162,21586.2
20164,19305.2
20166,21588.1
20167,21581.9
20169,21584.6
20170,21579.8
20171,21591.0
20172,18763.1
20175,21585.8
20176,21588.3
20177,21587.3
20178,21585.6
20180,5840.27
20183,8307.67
20184,21589.6
20185,2801.7
20189,14322.0
20190,21587.8
20191,21577.9
20193,21583.1
20194,21588.6
20195,18801.7
20209,21584.4
20211,21586.1
20212,12840.3
20215,21581.4
20216,21586.9
20217,21580.2
20218,21582.4
20220,21580.8
20221,16039.9
20222,21589.3
20223,21580.1
20224,21586.7
20225,21589.9
20226,21578.3
20227,1253.93
20229,10355.7
20233,21587.6
20234,18412.8
20235,21590.2
20236,21582.4
20237,20562.0
20238,21585.9
20239,3423.8
20243,21591.3
20244,21582.8
20245,21583.4
20246,21588.9
20247,8261.02
20248,21584.5
20249,21579.2
20251,21586.3
20255,21588.8
20256,3357.3
20257,7437.14
20258,21583.9
20259,21580.8
20262,21587.8
20263,21575.0
20276,2785.1
20284,21587.8
20285,21590.4
20286,21590.2
20288,7019.45
20289,21584.6
20291,21584.9
20292,21574.6
20293,21586.4
20294,21581.2
20295,21592.7
20296,21588.7
20297,21583.1
20298,21586.0
20299,21587.6
20300,21587.5
20301,21584.7
20302,21578.3
20303,21588.9
20304,21588.7
20305,11750.3
20306,14401.4
20307,21585.8
20308,21578.7
20309,21587.5
20310,8305.22
20311,12548.8
20312,2354.75
20313,21587.9
20314,21585.3
20315,21579.3
20317,21585.6
20318,21585.1
20320,21581.3
20321,21583.7
20322,6806.39
20326,21584.8
20327,21586.7
20328,21582.4
20329,21584.0
20330,5784.11
20331,4750.37
20341,5467.95
20342,21586.1
20343,21586.3
20344,21581.3
20346,7860.42
20349,21587.4
20350,21588.5
20351,21585.8
20353,21576.5
20355,21588.9
20359,5067.23
20360,925.748
20361,21587.6
20362,21582.6
20363,21581.4
20364,21586.6
20365,21588.1
20366,21583.3
20367,3754.62
20369,21587.7
20370,6344.8
20371,21581.5
20372,21591.2
20374,21582.4
20375,21591.3
20376,21585.4
20377,21586.7
20378,21590.9
20379,21584.6
20380,21592.0
20381,12804.1
20383,21583.0
20384,21587.9
20385,21588.5
20386,21587.9
20387,21583.8
20388,21584.8
20389,21587.8
20390,13487.1
20394,21578.9
20396,21586.8
20397,14878.3
20398,1194.42
20422,21583.6
20423,21579.3
20424,4189.6
20426,21581.4
20427,21583.5
20428,21588.5
20429,21586.5
20430,21581.0
20431,21590.2
20432,21584.2
20433,12635.7
20460,8853.22
20463,17259.6
20464,8463.32
20465,21583.3
20466,21588.6
20467,21588.0
20469,21586.3
20470,21576.9
20471,11504.3
20472,5887.67
20474,21589.3
20475,21587.9
20476,21591.3
20477,21583.9
20479,3712.28
20480,21586.8
20481,21589.2
20482,21586.2
20483,21582.3
20484,21583.7
20485,21573.6
20486,21591.3
20487,21582.0
20488,15212.1
20489,21577.1
20490,21591.3
20491,21583.6
20492,11791.3
20499,21583.7
20500,21588.3
20501,21583.1
20502,12380.5
20503,5918.43
20504,21578.2
20505,12345.3
20506,16956.9
20509,21582.4
20510,21583.4
20511,21587.0
20512,16113.2
20513,21592.7
20514,2745.21
20515,21574.1
20516,21585.8
20517,18983.3
20518,13076.8
20520,7627.26
20521,1727.68
20523,2843.71
20525,5224.8
20526,21583.4
20527,21588.9
20528,14264.0
20529,21589.5
20530,21586.0
20531,8457.47
20532,21580.5
20533,21588.1
20534,21587.8
20535,21588.7
20536,21590.3
20537,21590.5
20538,21585.9
20539,21584.6
20540,15591.0
20541,21591.2
20542,15839.7
20543,18617.0
20550,21580.8
20551,21591.6
20552,21591.1
20553,15031.5
20555,595.813
20556,21583.4
20557,21587.4
20558,13008.1
20559,4339.43
20560,21587.1
20561,21585.9
20562,21582.8
20563,21581.4
20564,10332.5
20565,1125.8
20566,21587.7
20567,17971.8
20568,21582.8
20569,2322.47
20570,21589.8
20571,21583.5
20572,21583.7
20574,15963.4
20576,21583.4
20577,21585.4
20578,10399.7
20579,9311.2
20580,21583.1
20581,21581.1
20582,21588.4
20583,4923.03
20584,10519.2
20587,11528.8
20588,21582.1
20589,21586.4
20590,21574.2
20591,21587.1
20592,21586.7
20593,21582.7
20594,21573.1
20595,21574.2
20597,21588.5
20598,21584.6
20599,19310.8
20600,21587.9
20601,21585.3
20602,21585.2
20603,21588.6
20604,19054.5
20606,21583.6
20607,21581.8
20608,21582.1
20609,21588.2
20611,21589.1
20612,21583.7
20613,21585.8
20614,21588.9
20615,21589.6
20616,21589.5
20617,21574.0
20620,21583.4
20621,21582.3
20622,21586.4
20623,8814.92
20624,21584.0
20625,12482.1
20626,21589.4
20627,21590.5
20628,21583.7
20629,18755.5
20630,21587.5
20631,21587.3
20632,21587.3
20633,21585.5
20634,21559.8
20635,21586.2
20636,21590.7
20637,21588.0
20638,21591.0
20641,21583.1
20642,21586.2
20643,21591.0
20646,21582.5
20647,21585.1
20648,21581.7
20649,21586.0
20650,21585.0
20651,3334.92
20657,5428.42
20658,21585.6
20659,21579.9
20660,21570.9
20661,19130.0
20663,21586.8
20664,21591.6
20665,21591.0
20666,21588.7
20667,21586.0
20669,21587.6
20670,21588.1
20671,15908.6
20672,21592.3
20673,21590.8
20674,21586.1
20675,21576.6
20676,21589.6
20677,21587.0
20678,4762.5
20679,21586.8
20680,21576.1
20681,21587.1
20682,21586.0
20683,21582.5
20684,14353.0
20686,21583.5
20687,20431.0
20688,21581.2
20690,21585.8
20691,21585.2
20692,21584.2
20693,4397.89
20694,21569.4
20695,21585.2
20696,9908.78
20697,21577.4
20698,21586.7
20699,21591.1
20700,10415.0
20701,21591.1
20702,21575.9
20703,21581.2
20704,15541.9
20705,21581.4
20706,21583.0
20707,21590.4
20709,15142.1
20710,21589.6
20711,4675.4
20712,21587.6
20713,21584.1
20714,21586.3
20715,9081.48
20716,21581.7
20717,21588.2
20718,21585.6
20719,4532.18
20723,21588.7
20725,21585.4
20726,21584.2
20727,21580.9
20728,21588.5
20729,21582.7
20730,21585.7
20731,7793.58
20732,21590.5
20733,21590.2
20734,21587.5
20735,21576.5
20738,2484.12
20739,21583.9
20740,21580.3
20741,21588.2
20742,21587.6
20743,21583.3
20744,4219.91
20745,21583.4
20746,21584.8
20747,21586.1
20748,21584.8
20749,21574.1
20750,21589.8
20751,21589.9
20752,11443.1
20753,13834.2
20754,21578.5
20755,21579.2
20756,4468.58
20759,21578.5
20760,21587.0
20761,21567.8
20762,21587.8
20763,21577.4
20764,21581.1
20765,21576.3
20766,15936.7
20768,21585.5
20769,21569.9
20770,21588.4
20772,21581.1
20773,21584.8
20774,21581.0
20775,2798.83
20776,21583.0
20777,21590.3
20778,21578.4
20779,21582.4
20780,21573.2
20781,21576.7
20782,21582.3
20783,21582.3
20784,12361.5
20785,21590.4
20786,21586.9
20787,21573.0
20788,21576.8
20789,19001.9
20792,21582.6
20793,21581.4
20794,21584.2
20795,21586.0
20796,21588.0
20797,21585.5
20798,21593.3
20799,21578.1
20800,21577.0
20801,21581.6
20802,11510.2
20803,21590.3
20804,21586.0
20805,21580.2
20806,6094.15
20809,5894.27
20819,21588.5
20820,21587.8
20821,1878.38
20822,21579.0
20823,21586.7
20824,21581.1
20825,20234.8
20829,21581.0
20830,21583.6
20831,21591.1
20832,21582.1
20833,21588.5
20834,21589.3
20835,15290.6
20836,21581.8
20837,21580.2
20838,21572.8
20839,21589.8
20840,21592.1
20841,21584.7
20842,21574.8
20843,21587.6
20844,21575.7
20846,13934.1
20847,21589.3
20848,8477.55
20849,14438.6
20850,13404.4
20851,4820.55
20852,21587.7
20853,21589.5
20854,21584.0
20855,21588.3
20856,21572.2
20857,21590.0
20858,21580.3
20859,21584.4
20861,21586.6
20864,21584.4
20865,21579.8
20866,21587.9
20867,21577.7
20868,21584.8
20869,21581.3
20870,21584.4
20871,21583.1
20872,21586.5
20873,21587.3
20874,21580.5
20875,21585.6
20876,21580.4
20877,21584.1
20878,21590.0
20879,21587.4
20880,21582.2
20881,21586.8
20882,21583.9
20883,21581.2
20884,3802.61
20885,21589.1
20886,21588.6
20887,21583.1
20888,21588.8
20890,21150.8
20891,21588.4
20892,11893.7
20896,4027.53
20900,21587.4
20901,21585.1
20902,21578.5
20903,21584.8
20904,21583.1
20905,21581.1
20906,21577.1
20907,21574.0
20908,21581.0
20910,21588.5
20911,21572.4
20912,21581.8
20913,21589.1
20914,21588.2
20915,21580.1
20916,21581.8
20917,7238.34
20918,21579.2
20919,21585.3
20920,21586.6
20921,21583.1
20922,21581.4
20923,21585.8
20924,21583.7
20925,21580.0
20926,15709.8
20931,8801.71
20932,21581.6
20933,21588.3
20934,21587.3
20935,21581.7
20937,21587.2
20938,11554.8
20939,21582.0
20940,21590.1
20941,8439.71
20942,21583.1
20943,21579.1
20944,21583.0
20945,21580.1
20946,21582.9
20947,21584.8
20948,21578.2
20949,21590.3
20950,21579.3
20951,21578.3
20952,21589.0
20953,21584.9
20954,21586.2
20955,21586.8
20956,21584.7
20957,10288.3
20958,21582.0
20959,21585.2
20960,21585.8
20964,21589.7
20965,21586.2
20966,21570.4
20967,21573.4
20968,21576.3
20969,21580.4
20970,21587.1
20971,21582.6
20972,21585.9
20973,21589.8
20974,21579.3
20975,21591.0
20976,21586.9
20978,20203.2
20979,21575.3
20980,10675.0
20986,615.428
20987,21572.0
20989,21584.7
20990,38376.5
20991,3521.14
20992,21588.2
20993,21588.5
20994,21584.3
20995,665.391
21004,1205.83
21005,16908.6
21006,21586.8
21007,13349.5
21008,21585.7
21009,21586.5
21010,21582.7
21011,21576.2
21013,21578.1
21014,21577.3
21015,21584.6
21016,21584.3
21017,21576.4
21018,21582.7
21019,21586.0
21020,21581.9
21021,17013.7
21022,21587.7
21023,21580.9
21024,21580.4
21025,21577.8
21026,21576.2
21027,20155.5
21028,21586.2
21029,4039.89
21031,21582.3
21032,21588.0
21033,21586.8
21034,21585.8
21035,19721.3
21036,11349.1
21037,21585.8
21038,21583.4
21039,21586.7
21040,19208.2
21041,21584.1
21042,21585.5
21043,21581.7
21044,21581.9
21045,21591.6
21046,21584.9
21047,21580.5
21049,18470.3
21050,21589.2
21051,21582.2
21052,21582.7
21053,21587.1
21054,21587.8
21055,21575.2
21056,21585.8
21057,21589.5
21058,21582.7
21059,14413.5
21062,21580.9
21063,21587.2
21064,21586.5
21065,21587.0
21066,21586.0
21067,21587.6
21068,21589.1
21069,21501.9
21070,21583.9
21071,21588.3
21072,21588.7
21073,21577.8
21074,21585.2
21075,21588.3
21076,21577.1
21077,21586.4
21078,2558.73
21079,14455.3
21080,21576.0
21081,21585.8
21082,21581.4
21083,21580.1
21084,21587.8
21085,21590.1
21086,21587.2
21088,21587.3
21089,21580.5
21090,21582.9
21091,20101.6
21095,21586.6
21097,21588.4
21098,21580.0
21099,21581.2
21100,21586.4
21101,21584.8
21103,21580.0
21104,21582.4
21105,11449.6
21106,21582.1
21107,21585.1
21120,21586.2
21122,21580.1
21123,5447.21
21134,16089.1
21140,885.822
21141,21586.6
21142,21586.7
21143,21576.1
21145,21577.3
21146,21592.9
21147,2915.18
21148,21579.9
21149,19044.6
21154,21586.7
21155,21589.8
21156,21589.7
21157,21581.9
21158,21587.6
21159,21588.7
21160,21578.5
21161,21590.3
21162,21586.0
21163,21576.9
21164,21585.6
21165,21583.3
21166,21586.6
21167,21589.9
21168,21575.1
21169,21583.1
21170,21589.5
21171,21583.3
21172,21560.6
21173,21584.3
21174,21584.9
21175,21590.9
21176,21580.8
21177,11786.9
21182,7794.35
21185,12071.5
21187,21585.2
21188,21590.7
21189,4947.07
21190,21588.9
21191,21580.1
21192,21581.7
21193,21590.0
21194,21587.5
21195,21585.2
21196,21585.1
21198,21588.5
21199,21584.5
21200,21585.7
21201,10905.4
21202,21585.0
21203,5090.8
21205,6721.25
21207,21578.9
21208,21587.1
21209,21588.7
21213,21587.1
21221,21588.6
21223,21572.0
21224,21587.8
21227,21584.1
21231,21585.2
21232,17517.1
21235,21578.5
21236,10394.7
21237,21589.5
21238,21589.9
21239,21582.0
21241,21582.0
21242,21588.5
21243,21576.1
21244,21577.2
21245,14172.9
21246,21586.5
21247,21587.0
21248,21590.4
21249,21587.1
21250,21587.7
21251,7533.9
21253,15744.8
21254,6967.94
21258,21587.1
21259,21582.8
21260,21586.2
21261,21582.0
21262,9207.98
21263,21574.6
21264,21581.9
21265,21584.3
21266,8987.94
21267,21584.2
21268,21584.2
21269,20970.4
21271,21584.2
21272,21575.7
21273,21589.1
21274,20908.3
21275,21591.8
21276,21588.9
21277,17815.9
21278,21583.1
21279,21577.3
21280,21576.8
21281,21587.3
21282,21587.5
21283,21585.2
21284,21586.7
21285,4841.31
21288,16610.0
21289,21582.0
21290,21585.1
21291,21575.5
21292,10622.9
21293,21585.9
21294,21587.9
21296,21590.6
21297,21581.1
21298,21584.3
21299,21587.5
21300,17252.7
21301,21583.9
21302,4444.37
21304,3843.1
21305,18504.6
21309,21586.3
21313,11595.0
21317,1282.2
21318,8367.73
21319,2135.8
21320,3206.62
21321,21585.5
21325,10904.8
21327,21574.3
21328,12510.8
21334,7480.89
21335,7475.43
21341,21586.5
21342,21578.6
21343,5587.29
21346,21586.3
21347,9369.86
21349,21591.0
21350,21575.9
21351,21587.6
21352,12482.6
21353,21571.7
21354,21582.3
21355,21583.0
21356,18377.1
21357,4410.67
21358,5959.44
21359,21562.5
21360,21584.9
21361,21579.9
21362,21589.0
21363,21582.4
21364,21582.1
21365,21582.4
21366,21587.1
21367,21585.0
21368,21586.9
21369,21584.9
21370,21588.1
21371,21587.9
21372,11844.3
21373,21585.7
21374,3894.24
21375,12850.2
21376,18139.5
21382,1581.87
21383,4423.77
21390,21586.3
21391,14011.7
21393,21587.3
21395,21587.0
21396,21589.0
21398,21579.7
21400,21584.6
21401,48293.1
21402,21589.7
21403,21584.1
21404,12945.2
21405,19409.1
21406,21586.0
21407,21582.8
21408,16388.2
21409,21588.8
21410,11009.8
21411,1856.86
21431,1205.67
21432,21585.8
21433,5966.39
21437,21550.8
21438,21585.4
21439,21585.1
21440,21588.6
21441,18701.9
21442,21591.6
21443,21587.2
21444,21583.6
21445,21575.6
21446,21585.0
21447,21588.8
21448,21584.6
21449,21586.9
21450,21590.4
21451,21587.6
21452,11135.6
21453,21591.2
21454,21586.6
21455,21576.2
21456,18195.5
21457,2029.34
21458,21587.8
21459,21589.8
21460,21580.0
21461,19320.9
21462,21576.8
21463,21585.8
21464,21582.0
21465,21590.4
21466,21577.7
21467,5039.48
21468,4038.02
21469,21571.6
21471,21579.8
21472,21583.9
21473,17258.6
21474,3689.62
21475,21578.6
21476,21585.4
21477,16721.2
21478,21586.2
21479,21578.9
21480,21578.1
21481,21591.0
21482,21584.3
21483,21581.0
21487,18673.1
21488,6197.65
21489,5593.4
21490,21589.2
21491,5386.15
21492,21584.5
21493,21584.2
21494,21584.7
21495,4817.41
