ProfileID,ChannelID,CrateID,BoardID,BoardChannelID,ChannelDescription
17,1852,12,12,4,Ordinary
17,1853,12,12,5,Ordinary
17,1854,12,12,6,Ordinary
17,1855,12,12,7,Ordinary
17,1856,12,12,8,Ordinary
17,1857,12,13,1,Ordinary
17,1858,12,13,2,Ordinary
17,1859,12,13,3,Ordinary
17,1860,12,13,4,Ordinary
17,1861,12,13,5,Ordinary
17,1862,12,13,6,Ordinary
17,1863,12,13,7,Ordinary
17,1864,12,13,8,Ordinary
17,1865,12,14,1,Ordinary
17,1866,12,14,2,Ordinary
17,1867,12,14,3,Ordinary
17,1868,12,14,4,Ordinary
17,1869,12,14,5,Ordinary
17,1870,12,14,6,Ordinary
17,1871,12,14,7,Ordinary
17,1872,12,14,8,Ordinary
17,1873,12,15,1,Ordinary
17,1874,12,15,2,Ordinary
17,1875,12,15,3,Ordinary
17,1876,12,15,4,Ordinary
17,1877,12,15,5,Ordinary
17,1878,12,15,6,Ordinary
17,1879,12,15,7,Ordinary
17,1880,12,15,8,Ordinary
17,1881,12,16,1,Ordinary
17,1882,12,16,2,Ordinary
17,1883,12,16,3,Ordinary
17,1884,12,16,4,Ordinary
17,1885,12,16,5,Ordinary
17,1886,12,16,6,Ordinary
17,1887,12,16,7,Ordinary
17,1888,12,16,8,Ordinary
17,1889,12,17,1,Ordinary
17,1890,12,17,2,Ordinary
17,1891,12,17,3,Ordinary
17,1892,12,17,4,Ordinary
17,1893,12,17,5,Ordinary
17,1894,12,17,6,Ordinary
17,1895,12,17,7,Ordinary
17,1896,12,17,8,Ordinary
17,1897,12,18,1,Ordinary
17,1898,12,18,2,Ordinary
17,1899,12,18,3,Ordinary
17,1900,12,18,4,Ordinary
17,1901,12,18,5,Ordinary
17,1902,12,18,6,Ordinary
17,1903,12,18,7,Ordinary
17,1904,12,18,8,Ordinary
17,1905,12,19,1,Ordinary
17,1906,12,19,2,Ordinary
17,1907,12,19,3,Ordinary
17,1908,12,19,4,Ordinary
17,1909,12,19,5,Ordinary
17,1910,12,19,6,Ordinary
17,1911,12,19,7,Ordinary
17,1912,12,19,8,Ordinary
17,1913,12,20,1,Ordinary
17,1914,12,20,2,Ordinary
17,1643,11,6,3,Ordinary
17,1644,11,6,4,Ordinary
17,1645,11,6,5,Ordinary
17,1646,11,6,6,Ordinary
17,1647,11,6,7,Ordinary
17,1648,11,6,8,Ordinary
17,1649,11,7,1,Ordinary
17,1650,11,7,2,Ordinary
17,1651,11,7,3,Ordinary
17,1652,11,7,4,Ordinary
17,1653,11,7,5,Ordinary
17,1654,11,7,6,Ordinary
17,1383,9,13,7,Ordinary
17,1384,9,13,8,Ordinary
17,1385,9,14,1,Ordinary
17,1386,9,14,2,Ordinary
17,1387,9,14,3,Ordinary
17,1388,9,14,4,Ordinary
17,1389,9,14,5,Ordinary
17,1390,9,14,6,Ordinary
17,1391,9,14,7,Ordinary
17,1392,9,14,8,Ordinary
17,1393,9,15,1,Ordinary
17,1394,9,15,2,Ordinary
17,1395,9,15,3,Ordinary
17,1396,9,15,4,Ordinary
17,1397,9,15,5,Ordinary
17,1398,9,15,6,Ordinary
17,1399,9,15,7,Ordinary
17,1400,9,15,8,Ordinary
17,1401,9,16,1,Ordinary
17,1402,9,16,2,Ordinary
17,1403,9,16,3,Ordinary
17,1404,9,16,4,Ordinary
17,1405,9,16,5,Ordinary
17,1406,9,16,6,Ordinary
17,1407,9,16,7,Ordinary
17,1408,9,16,8,Ordinary
17,1409,9,17,1,Ordinary
17,1410,9,17,2,Ordinary
17,1411,9,17,3,Ordinary
17,1412,9,17,4,Ordinary
17,1413,9,17,5,Ordinary
17,1414,9,17,6,Ordinary
17,1415,9,17,7,Ordinary
17,1416,9,17,8,Ordinary
17,1417,9,18,1,Ordinary
17,1418,9,18,2,Ordinary
17,1419,9,18,3,Ordinary
17,1420,9,18,4,Ordinary
17,1421,9,18,5,Ordinary
17,1422,9,18,6,Ordinary
17,1423,9,18,7,Ordinary
17,1424,9,18,8,Ordinary
17,1425,9,19,1,Ordinary
17,1426,9,19,2,Ordinary
17,1427,9,19,3,Ordinary
17,1428,9,19,4,Ordinary
17,1429,9,19,5,Ordinary
17,1430,9,19,6,Ordinary
17,1431,9,19,7,Ordinary
17,1432,9,19,8,Ordinary
17,1433,9,20,1,Ordinary
17,1434,9,20,2,Ordinary
17,1435,9,20,3,Ordinary
17,1436,9,20,4,Ordinary
17,1437,9,20,5,Ordinary
17,1438,9,20,6,Ordinary
17,1711,11,14,7,Ordinary
17,1712,11,14,8,Ordinary
17,1713,11,15,1,Ordinary
17,1714,11,15,2,Ordinary
17,1715,11,15,3,Ordinary
17,1716,11,15,4,Ordinary
17,1717,11,15,5,Ordinary
17,1718,11,15,6,Ordinary
17,1719,11,15,7,Ordinary
17,1720,11,15,8,Ordinary
17,1721,11,16,1,Ordinary
17,1722,11,16,2,Ordinary
17,1723,11,16,3,Ordinary
17,1724,11,16,4,Ordinary
17,1725,11,16,5,Ordinary
17,1726,11,16,6,Ordinary
17,1727,11,16,7,Ordinary
17,1728,11,16,8,Ordinary
17,1729,11,17,1,Ordinary
17,1730,11,17,2,Ordinary
17,1731,11,17,3,Ordinary
17,1732,11,17,4,Ordinary
17,1733,11,17,5,Ordinary
17,1734,11,17,6,Ordinary
17,1735,11,17,7,Ordinary
17,1736,11,17,8,Ordinary
17,1737,11,18,1,Ordinary
17,1738,11,18,2,Ordinary
17,1739,11,18,3,Ordinary
17,1740,11,18,4,Ordinary
17,1741,11,18,5,Ordinary
17,1742,11,18,6,Ordinary
17,1743,11,18,7,Ordinary
17,1744,11,18,8,Ordinary
17,1745,11,19,1,Ordinary
17,1746,11,19,2,Ordinary
17,1747,11,19,3,Ordinary
17,1748,11,19,4,Ordinary
17,1749,11,19,5,Ordinary
17,1750,11,19,6,Ordinary
17,1751,11,19,7,Ordinary
17,1752,11,19,8,Ordinary
17,1753,11,20,1,Ordinary
17,1754,11,20,2,Ordinary
17,1755,11,20,3,Ordinary
17,1756,11,20,4,Ordinary
17,1757,11,20,5,Ordinary
17,1758,11,20,6,Ordinary
17,1759,11,20,7,Ordinary
17,1760,11,20,8,Ordinary
17,1762,12,1,2,Ordinary
17,1763,12,1,3,Ordinary
17,1764,12,1,4,Ordinary
17,1765,12,1,5,Ordinary
17,1766,12,1,6,Ordinary
17,1767,12,1,7,Ordinary
17,1768,12,1,8,Ordinary
17,1769,12,2,1,Ordinary
17,1770,12,2,2,Ordinary
17,1771,12,2,3,Ordinary
17,1772,12,2,4,Ordinary
17,1773,12,2,5,Ordinary
17,1774,12,2,6,Ordinary
17,1775,12,2,7,Ordinary
17,1776,12,2,8,Ordinary
17,1777,12,3,1,Ordinary
17,1778,12,3,2,Ordinary
17,1507,10,9,3,Ordinary
17,1508,10,9,4,Ordinary
17,1509,10,9,5,Ordinary
17,1510,10,9,6,Ordinary
17,1511,10,9,7,Ordinary
17,1512,10,9,8,Ordinary
17,1513,10,10,1,Ordinary
17,1514,10,10,2,Ordinary
17,1515,10,10,3,Ordinary
17,1516,10,10,4,Ordinary
17,1517,10,10,5,Ordinary
17,1518,10,10,6,Ordinary
17,1247,8,16,7,Ordinary
17,1248,8,16,8,Ordinary
17,1249,8,17,1,Ordinary
17,1250,8,17,2,Ordinary
17,1251,8,17,3,Ordinary
17,1252,8,17,4,Ordinary
17,1253,8,17,5,Ordinary
17,1254,8,17,6,Ordinary
17,1255,8,17,7,Ordinary
17,1256,8,17,8,Ordinary
17,1257,8,18,1,Ordinary
17,1258,8,18,2,Ordinary
17,1259,8,18,3,Ordinary
17,1260,8,18,4,Ordinary
17,1261,8,18,5,Ordinary
17,1262,8,18,6,Ordinary
17,1263,8,18,7,Ordinary
17,1264,8,18,8,Ordinary
17,1265,8,19,1,Ordinary
17,1266,8,19,2,Ordinary
17,1267,8,19,3,Ordinary
17,1268,8,19,4,Ordinary
17,1269,8,19,5,Ordinary
17,1270,8,19,6,Ordinary
17,1271,8,19,7,Ordinary
17,1272,8,19,8,Ordinary
17,1273,8,20,1,Ordinary
17,1274,8,20,2,Ordinary
17,1275,8,20,3,Ordinary
17,1276,8,20,4,Ordinary
17,1277,8,20,5,Ordinary
17,1278,8,20,6,Ordinary
17,1279,8,20,7,Ordinary
17,1280,8,20,8,Ordinary
17,1281,9,1,1,Ordinary
17,1282,9,1,2,Ordinary
17,1283,9,1,3,Ordinary
17,1284,9,1,4,Ordinary
17,1285,9,1,5,Ordinary
17,1286,9,1,6,Ordinary
17,1287,9,1,7,Ordinary
17,1288,9,1,8,Ordinary
17,1289,9,2,1,Ordinary
17,1290,9,2,2,Ordinary
17,1291,9,2,3,Ordinary
17,1292,9,2,4,Ordinary
17,1293,9,2,5,Ordinary
17,1294,9,2,6,Ordinary
17,1295,9,2,7,Ordinary
17,1296,9,2,8,Ordinary
17,1297,9,3,1,Ordinary
17,1298,9,3,2,Ordinary
17,1299,9,3,3,Ordinary
17,1300,9,3,4,Ordinary
17,1301,9,3,5,Ordinary
17,1302,9,3,6,Ordinary
17,1575,10,17,7,Ordinary
17,1576,10,17,8,Ordinary
17,1577,10,18,1,Ordinary
17,1578,10,18,2,Ordinary
17,1579,10,18,3,Ordinary
17,1580,10,18,4,Ordinary
17,1581,10,18,5,Ordinary
17,1582,10,18,6,Ordinary
17,1583,10,18,7,Ordinary
17,1584,10,18,8,Ordinary
17,1585,10,19,1,Ordinary
17,1586,10,19,2,Ordinary
17,1587,10,19,3,Ordinary
17,1588,10,19,4,Ordinary
17,1589,10,19,5,Ordinary
17,1590,10,19,6,Ordinary
17,1591,10,19,7,Ordinary
17,1592,10,19,8,Ordinary
17,1593,10,20,1,Ordinary
17,1594,10,20,2,Ordinary
17,1595,10,20,3,Ordinary
17,1596,10,20,4,Ordinary
17,1597,10,20,5,Ordinary
17,1598,10,20,6,Ordinary
17,1599,10,20,7,Ordinary
17,1600,10,20,8,Ordinary
17,1601,11,1,1,Ordinary
17,1602,11,1,2,Ordinary
17,1603,11,1,3,Ordinary
17,1604,11,1,4,Ordinary
17,1605,11,1,5,Ordinary
17,1606,11,1,6,Ordinary
17,1607,11,1,7,Ordinary
17,1608,11,1,8,Ordinary
17,1609,11,2,1,Ordinary
17,1610,11,2,2,Ordinary
17,1611,11,2,3,Ordinary
17,1612,11,2,4,Ordinary
17,1613,11,2,5,Ordinary
17,1614,11,2,6,Ordinary
17,1615,11,2,7,Ordinary
17,1616,11,2,8,Ordinary
17,1617,11,3,1,Ordinary
17,1618,11,3,2,Ordinary
17,1619,11,3,3,Ordinary
17,1620,11,3,4,Ordinary
17,1621,11,3,5,Ordinary
17,1622,11,3,6,Ordinary
17,1623,11,3,7,Ordinary
17,1624,11,3,8,Ordinary
17,1625,11,4,1,Ordinary
17,1626,11,4,2,Ordinary
17,73,1,10,1,Ordinary
17,1628,11,4,4,Ordinary
17,1629,11,4,5,Ordinary
17,1630,11,4,6,Ordinary
17,1631,11,4,7,Ordinary
17,1632,11,4,8,Ordinary
17,1633,11,5,1,Ordinary
17,1635,11,5,3,Ordinary
17,1636,11,5,4,Ordinary
17,1637,11,5,5,Ordinary
17,1638,11,5,6,Ordinary
17,1639,11,5,7,Ordinary
17,1640,11,5,8,Ordinary
17,1641,11,6,1,Ordinary
17,1642,11,6,2,Ordinary
17,1371,9,12,3,Ordinary
17,1372,9,12,4,Ordinary
17,1373,9,12,5,Ordinary
17,1374,9,12,6,Ordinary
17,1375,9,12,7,Ordinary
17,1376,9,12,8,Ordinary
17,1377,9,13,1,Ordinary
17,1378,9,13,2,Ordinary
17,1379,9,13,3,Ordinary
17,1380,9,13,4,Ordinary
17,1381,9,13,5,Ordinary
17,1382,9,13,6,Ordinary
17,1111,7,19,7,Ordinary
17,1112,7,19,8,Ordinary
17,1113,7,20,1,Ordinary
17,1114,7,20,2,Ordinary
17,1115,7,20,3,Ordinary
17,1116,7,20,4,Ordinary
17,1117,7,20,5,Ordinary
17,1118,7,20,6,Ordinary
17,1119,7,20,7,Ordinary
17,1120,7,20,8,Ordinary
17,1121,8,1,1,Ordinary
17,1122,8,1,2,Ordinary
17,1123,8,1,3,Ordinary
17,1124,8,1,4,Ordinary
17,1125,8,1,5,Ordinary
17,1126,8,1,6,Ordinary
17,1127,8,1,7,Ordinary
17,1128,8,1,8,Ordinary
17,1129,8,2,1,Ordinary
17,1130,8,2,2,Ordinary
17,1131,8,2,3,Ordinary
17,1132,8,2,4,Ordinary
17,1133,8,2,5,Ordinary
17,1134,8,2,6,Ordinary
17,1135,8,2,7,Ordinary
17,1136,8,2,8,Ordinary
17,1137,8,3,1,Ordinary
17,1138,8,3,2,Ordinary
17,1139,8,3,3,Ordinary
17,1140,8,3,4,Ordinary
17,1141,8,3,5,Ordinary
17,1142,8,3,6,Ordinary
17,1143,8,3,7,Ordinary
17,1144,8,3,8,Ordinary
17,1145,8,4,1,Ordinary
17,1146,8,4,2,Ordinary
17,1147,8,4,3,Ordinary
17,1148,8,4,4,Ordinary
17,1149,8,4,5,Ordinary
17,1150,8,4,6,Ordinary
17,1151,8,4,7,Ordinary
17,1152,8,4,8,Ordinary
17,1153,8,5,1,Ordinary
17,1154,8,5,2,Ordinary
17,1155,8,5,3,Ordinary
17,1156,8,5,4,Ordinary
17,1157,8,5,5,Ordinary
17,1158,8,5,6,Ordinary
17,1159,8,5,7,Ordinary
17,1160,8,5,8,Ordinary
17,1161,8,6,1,Ordinary
17,1162,8,6,2,Ordinary
17,1163,8,6,3,Ordinary
17,1164,8,6,4,Ordinary
17,1165,8,6,5,Ordinary
17,1166,8,6,6,Ordinary
17,1439,9,20,7,Ordinary
17,1440,9,20,8,Ordinary
17,1441,10,1,1,Ordinary
17,1442,10,1,2,Ordinary
17,1443,10,1,3,Ordinary
17,1444,10,1,4,Ordinary
17,1445,10,1,5,Ordinary
17,1446,10,1,6,Ordinary
17,1447,10,1,7,Ordinary
17,1448,10,1,8,Ordinary
17,1449,10,2,1,Ordinary
17,1450,10,2,2,Ordinary
17,1451,10,2,3,Ordinary
17,1452,10,2,4,Ordinary
17,1454,10,2,6,Ordinary
17,1455,10,2,7,Ordinary
17,1456,10,2,8,Ordinary
17,1458,10,3,2,Ordinary
17,1459,10,3,3,Ordinary
17,1460,10,3,4,Ordinary
17,1461,10,3,5,Ordinary
17,1462,10,3,6,Ordinary
17,1463,10,3,7,Ordinary
17,1464,10,3,8,Ordinary
17,1465,10,4,1,Ordinary
17,1466,10,4,2,Ordinary
17,1467,10,4,3,Ordinary
17,1468,10,4,4,Ordinary
17,1469,10,4,5,Ordinary
17,1470,10,4,6,Ordinary
17,1471,10,4,7,Ordinary
17,1472,10,4,8,Ordinary
17,1473,10,5,1,Ordinary
17,1474,10,5,2,Ordinary
17,1475,10,5,3,Ordinary
17,1476,10,5,4,Ordinary
17,1477,10,5,5,Ordinary
17,1478,10,5,6,Ordinary
17,1479,10,5,7,Ordinary
17,1480,10,5,8,Ordinary
17,1481,10,6,1,Ordinary
17,1482,10,6,2,Ordinary
17,1483,10,6,3,Ordinary
17,1484,10,6,4,Ordinary
17,1485,10,6,5,Ordinary
17,1486,10,6,6,Ordinary
17,1487,10,6,7,Ordinary
17,1488,10,6,8,Ordinary
17,1489,10,7,1,Ordinary
17,1490,10,7,2,Ordinary
17,1491,10,7,3,Ordinary
17,1492,10,7,4,Ordinary
17,1493,10,7,5,Ordinary
17,1494,10,7,6,Ordinary
17,1495,10,7,7,Ordinary
17,1496,10,7,8,Ordinary
17,1497,10,8,1,Ordinary
17,1498,10,8,2,Ordinary
17,1499,10,8,3,Ordinary
17,1500,10,8,4,Ordinary
17,1501,10,8,5,Ordinary
17,1502,10,8,6,Ordinary
17,1503,10,8,7,Ordinary
17,1504,10,8,8,Ordinary
17,1505,10,9,1,Ordinary
17,1506,10,9,2,Ordinary
17,1235,8,15,3,Ordinary
17,1236,8,15,4,Ordinary
17,1237,8,15,5,Ordinary
17,1238,8,15,6,Ordinary
17,1239,8,15,7,Ordinary
17,1240,8,15,8,Ordinary
17,1241,8,16,1,Ordinary
17,74,1,10,2,Ordinary
17,1243,8,16,3,Ordinary
17,1244,8,16,4,Ordinary
17,1245,8,16,5,Ordinary
17,1246,8,16,6,Ordinary
17,975,7,2,7,Ordinary
17,976,7,2,8,Ordinary
17,977,7,3,1,Ordinary
17,978,7,3,2,Ordinary
17,979,7,3,3,Ordinary
17,980,7,3,4,Ordinary
17,981,7,3,5,Ordinary
17,982,7,3,6,Ordinary
17,983,7,3,7,Ordinary
17,984,7,3,8,Ordinary
17,985,7,4,1,Ordinary
17,986,7,4,2,Ordinary
17,987,7,4,3,Ordinary
17,988,7,4,4,Ordinary
17,989,7,4,5,Ordinary
17,990,7,4,6,Ordinary
17,991,7,4,7,Ordinary
17,992,7,4,8,Ordinary
17,993,7,5,1,Ordinary
17,994,7,5,2,Ordinary
17,995,7,5,3,Ordinary
17,996,7,5,4,Ordinary
17,997,7,5,5,Ordinary
17,998,7,5,6,Ordinary
17,999,7,5,7,Ordinary
17,1000,7,5,8,Ordinary
17,1001,7,6,1,Ordinary
17,1002,7,6,2,Ordinary
17,1003,7,6,3,Ordinary
17,1004,7,6,4,Ordinary
17,1005,7,6,5,Ordinary
17,1006,7,6,6,Ordinary
17,1007,7,6,7,Ordinary
17,1008,7,6,8,Ordinary
17,1009,7,7,1,Ordinary
17,1010,7,7,2,Ordinary
17,1011,7,7,3,Ordinary
17,1012,7,7,4,Ordinary
17,1013,7,7,5,Ordinary
17,1014,7,7,6,Ordinary
17,1015,7,7,7,Ordinary
17,1016,7,7,8,Ordinary
17,1017,7,8,1,Ordinary
17,1018,7,8,2,Ordinary
17,1019,7,8,3,Ordinary
17,1020,7,8,4,Ordinary
17,1021,7,8,5,Ordinary
17,1022,7,8,6,Ordinary
17,1023,7,8,7,Ordinary
17,1024,7,8,8,Ordinary
17,1025,7,9,1,Ordinary
17,1026,7,9,2,Ordinary
17,1027,7,9,3,Ordinary
17,1028,7,9,4,Ordinary
17,1029,7,9,5,Ordinary
17,1030,7,9,6,Ordinary
17,1303,9,3,7,Ordinary
17,1304,9,3,8,Ordinary
17,1305,9,4,1,Ordinary
17,1306,9,4,2,Ordinary
17,1307,9,4,3,Ordinary
17,1308,9,4,4,Ordinary
17,1309,9,4,5,Ordinary
17,1310,9,4,6,Ordinary
17,1311,9,4,7,Ordinary
17,1312,9,4,8,Ordinary
17,1313,9,5,1,Ordinary
17,1314,9,5,2,Ordinary
17,1315,9,5,3,Ordinary
17,1316,9,5,4,Ordinary
17,1317,9,5,5,Ordinary
17,1318,9,5,6,Ordinary
17,1319,9,5,7,Ordinary
17,1320,9,5,8,Ordinary
17,1321,9,6,1,Ordinary
17,1322,9,6,2,Ordinary
17,1323,9,6,3,Ordinary
17,1325,9,6,5,Ordinary
17,1326,9,6,6,Ordinary
17,1327,9,6,7,Ordinary
17,1328,9,6,8,Ordinary
17,1329,9,7,1,Ordinary
17,1330,9,7,2,Ordinary
17,1331,9,7,3,Ordinary
17,1332,9,7,4,Ordinary
17,1333,9,7,5,Ordinary
17,1334,9,7,6,Ordinary
17,1335,9,7,7,Ordinary
17,1336,9,7,8,Ordinary
17,1337,9,8,1,Ordinary
17,1338,9,8,2,Ordinary
17,1339,9,8,3,Ordinary
17,1340,9,8,4,Ordinary
17,1341,9,8,5,Ordinary
17,1342,9,8,6,Ordinary
17,1343,9,8,7,Ordinary
17,1344,9,8,8,Ordinary
17,1345,9,9,1,Ordinary
17,1346,9,9,2,Ordinary
17,1347,9,9,3,Ordinary
17,1348,9,9,4,Ordinary
17,1349,9,9,5,Ordinary
17,1350,9,9,6,Ordinary
17,1351,9,9,7,Ordinary
17,1352,9,9,8,Ordinary
17,1353,9,10,1,Ordinary
17,1354,9,10,2,Ordinary
17,1355,9,10,3,Ordinary
17,1356,9,10,4,Ordinary
17,1357,9,10,5,Ordinary
17,1358,9,10,6,Ordinary
17,1359,9,10,7,Ordinary
17,1360,9,10,8,Ordinary
17,1361,9,11,1,Ordinary
17,1362,9,11,2,Ordinary
17,1363,9,11,3,Ordinary
17,1364,9,11,4,Ordinary
17,1365,9,11,5,Ordinary
17,1366,9,11,6,Ordinary
17,1367,9,11,7,Ordinary
17,1368,9,11,8,Ordinary
17,1369,9,12,1,Ordinary
17,1370,9,12,2,Ordinary
17,1099,7,18,3,Ordinary
17,1100,7,18,4,Ordinary
17,1101,7,18,5,Ordinary
17,1102,7,18,6,Ordinary
17,1103,7,18,7,Ordinary
17,1104,7,18,8,Ordinary
17,1105,7,19,1,Ordinary
17,1106,7,19,2,Ordinary
17,1107,7,19,3,Ordinary
17,1108,7,19,4,Ordinary
17,1109,7,19,5,Ordinary
17,1110,7,19,6,Ordinary
17,839,6,5,7,Ordinary
17,840,6,5,8,Ordinary
17,841,6,6,1,Ordinary
17,842,6,6,2,Ordinary
17,843,6,6,3,Ordinary
17,844,6,6,4,Ordinary
17,845,6,6,5,Ordinary
17,846,6,6,6,Ordinary
17,847,6,6,7,Ordinary
17,848,6,6,8,Ordinary
17,849,6,7,1,Ordinary
17,850,6,7,2,Ordinary
17,851,6,7,3,Ordinary
17,852,6,7,4,Ordinary
17,853,6,7,5,Ordinary
17,854,6,7,6,Ordinary
17,855,6,7,7,Ordinary
17,856,6,7,8,Ordinary
17,857,6,8,1,Ordinary
17,858,6,8,2,Ordinary
17,859,6,8,3,Ordinary
17,860,6,8,4,Ordinary
17,861,6,8,5,Ordinary
17,862,6,8,6,Ordinary
17,863,6,8,7,Ordinary
17,864,6,8,8,Ordinary
17,865,6,9,1,Ordinary
17,866,6,9,2,Ordinary
17,867,6,9,3,Ordinary
17,868,6,9,4,Ordinary
17,869,6,9,5,Ordinary
17,870,6,9,6,Ordinary
17,871,6,9,7,Ordinary
17,872,6,9,8,Ordinary
17,873,6,10,1,Ordinary
17,874,6,10,2,Ordinary
17,875,6,10,3,Ordinary
17,876,6,10,4,Ordinary
17,877,6,10,5,Ordinary
17,878,6,10,6,Ordinary
17,879,6,10,7,Ordinary
17,880,6,10,8,Ordinary
17,881,6,11,1,Ordinary
17,882,6,11,2,Ordinary
17,883,6,11,3,Ordinary
17,884,6,11,4,Ordinary
17,885,6,11,5,Ordinary
17,886,6,11,6,Ordinary
17,887,6,11,7,Ordinary
17,888,6,11,8,Ordinary
17,889,6,12,1,Ordinary
17,890,6,12,2,Ordinary
17,891,6,12,3,Ordinary
17,892,6,12,4,Ordinary
17,893,6,12,5,Ordinary
17,894,6,12,6,Ordinary
17,1167,8,6,7,Ordinary
17,1168,8,6,8,Ordinary
17,1169,8,7,1,Ordinary
17,1170,8,7,2,Ordinary
17,1171,8,7,3,Ordinary
17,1172,8,7,4,Ordinary
17,1173,8,7,5,Ordinary
17,1174,8,7,6,Ordinary
17,1175,8,7,7,Ordinary
17,1176,8,7,8,Ordinary
17,1177,8,8,1,Ordinary
17,1178,8,8,2,Ordinary
17,1179,8,8,3,Ordinary
17,1180,8,8,4,Ordinary
17,1181,8,8,5,Ordinary
17,1182,8,8,6,Ordinary
17,1183,8,8,7,Ordinary
17,1184,8,8,8,Ordinary
17,1185,8,9,1,Ordinary
17,1186,8,9,2,Ordinary
17,1187,8,9,3,Ordinary
17,1188,8,9,4,Ordinary
17,1189,8,9,5,Ordinary
17,1190,8,9,6,Ordinary
17,1191,8,9,7,Ordinary
17,1192,8,9,8,Ordinary
17,1193,8,10,1,Ordinary
17,1194,8,10,2,Ordinary
17,1195,8,10,3,Ordinary
17,1196,8,10,4,Ordinary
17,1197,8,10,5,Ordinary
17,1198,8,10,6,Ordinary
17,1199,8,10,7,Ordinary
17,1200,8,10,8,Ordinary
17,1201,8,11,1,Ordinary
17,1202,8,11,2,Ordinary
17,1203,8,11,3,Ordinary
17,1204,8,11,4,Ordinary
17,1205,8,11,5,Ordinary
17,1206,8,11,6,Ordinary
17,1207,8,11,7,Ordinary
17,1208,8,11,8,Ordinary
17,1209,8,12,1,Ordinary
17,1210,8,12,2,Ordinary
17,1211,8,12,3,Ordinary
17,1212,8,12,4,Ordinary
17,1213,8,12,5,Ordinary
17,1214,8,12,6,Ordinary
17,1215,8,12,7,Ordinary
17,1216,8,12,8,Ordinary
17,1217,8,13,1,Ordinary
17,1218,8,13,2,Ordinary
17,1219,8,13,3,Ordinary
17,1220,8,13,4,Ordinary
17,1222,8,13,6,Ordinary
17,1223,8,13,7,Ordinary
17,1224,8,13,8,Ordinary
17,1225,8,14,1,Ordinary
17,1226,8,14,2,Ordinary
17,1227,8,14,3,Ordinary
17,1228,8,14,4,Ordinary
17,1229,8,14,5,Ordinary
17,1230,8,14,6,Ordinary
17,1231,8,14,7,Ordinary
17,1232,8,14,8,Ordinary
17,1233,8,15,1,Ordinary
17,1234,8,15,2,Ordinary
17,963,7,1,3,Ordinary
17,964,7,1,4,Ordinary
17,965,7,1,5,Ordinary
17,966,7,1,6,Ordinary
17,967,7,1,7,Ordinary
17,968,7,1,8,Ordinary
17,969,7,2,1,Ordinary
17,970,7,2,2,Ordinary
17,971,7,2,3,Ordinary
17,972,7,2,4,Ordinary
17,973,7,2,5,Ordinary
17,974,7,2,6,Ordinary
17,703,5,8,7,Ordinary
17,704,5,8,8,Ordinary
17,705,5,9,1,Ordinary
17,706,5,9,2,Ordinary
17,707,5,9,3,Ordinary
17,708,5,9,4,Ordinary
17,709,5,9,5,Ordinary
17,710,5,9,6,Ordinary
17,711,5,9,7,Ordinary
17,712,5,9,8,Ordinary
17,713,5,10,1,Ordinary
17,714,5,10,2,Ordinary
17,715,5,10,3,Ordinary
17,716,5,10,4,Ordinary
17,717,5,10,5,Ordinary
17,718,5,10,6,Ordinary
17,720,5,10,8,Ordinary
17,721,5,11,1,Ordinary
17,722,5,11,2,Ordinary
17,723,5,11,3,Ordinary
17,724,5,11,4,Ordinary
17,725,5,11,5,Ordinary
17,726,5,11,6,Ordinary
17,727,5,11,7,Ordinary
17,728,5,11,8,Ordinary
17,729,5,12,1,Ordinary
17,730,5,12,2,Ordinary
17,731,5,12,3,Ordinary
17,732,5,12,4,Ordinary
17,733,5,12,5,Ordinary
17,734,5,12,6,Ordinary
17,735,5,12,7,Ordinary
17,736,5,12,8,Ordinary
17,737,5,13,1,Ordinary
17,738,5,13,2,Ordinary
17,739,5,13,3,Ordinary
17,740,5,13,4,Ordinary
17,741,5,13,5,Ordinary
17,742,5,13,6,Ordinary
17,743,5,13,7,Ordinary
17,744,5,13,8,Ordinary
17,745,5,14,1,Ordinary
17,746,5,14,2,Ordinary
17,747,5,14,3,Ordinary
17,748,5,14,4,Ordinary
17,749,5,14,5,Ordinary
17,750,5,14,6,Ordinary
17,751,5,14,7,Ordinary
17,752,5,14,8,Ordinary
17,753,5,15,1,Ordinary
17,754,5,15,2,Ordinary
17,755,5,15,3,Ordinary
17,756,5,15,4,Ordinary
17,757,5,15,5,Ordinary
17,758,5,15,6,Ordinary
17,1031,7,9,7,Ordinary
17,1032,7,9,8,Ordinary
17,1033,7,10,1,Ordinary
17,1034,7,10,2,Ordinary
17,1035,7,10,3,Ordinary
17,1036,7,10,4,Ordinary
17,1037,7,10,5,Ordinary
17,1038,7,10,6,Ordinary
17,1039,7,10,7,Ordinary
17,1040,7,10,8,Ordinary
17,1041,7,11,1,Ordinary
17,1042,7,11,2,Ordinary
17,1043,7,11,3,Ordinary
17,1044,7,11,4,Ordinary
17,1045,7,11,5,Ordinary
17,1046,7,11,6,Ordinary
17,1047,7,11,7,Ordinary
17,1048,7,11,8,Ordinary
17,1049,7,12,1,Ordinary
17,1050,7,12,2,Ordinary
17,1051,7,12,3,Ordinary
17,1052,7,12,4,Ordinary
17,1053,7,12,5,Ordinary
17,1054,7,12,6,Ordinary
17,1055,7,12,7,Ordinary
17,1056,7,12,8,Ordinary
